caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,vetoes,overriddenVetoes
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,simple-majority,Unicameral simple majority,27000,180.000,4022,26.813,180.000,0.149,1.000,0.575,0.599,0.086,0.215,0.851,0.000,0.000,0.000,0.000,0.645,0.056,0.295,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,supermajority-60,Unicameral 60 percent passage,27000,180.000,813,5.420,180.000,0.030,1.000,0.646,0.687,0.019,0.356,0.970,0.000,0.000,0.000,0.000,0.901,0.005,0.119,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass,Default pass unless 2/3 block,27000,180.000,22400,149.333,180.000,0.830,1.000,0.517,0.448,0.429,0.075,0.170,0.000,0.000,0.000,0.490,0.042,0.744,0.771,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,3670,24.467,24.793,0.136,0.138,0.556,0.606,0.076,0.202,0.864,0.614,0.248,0.000,0.287,0.674,0.045,0.245,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,22925,152.833,180.000,0.849,1.000,0.491,0.432,0.417,0.070,0.151,0.000,0.000,0.167,0.514,0.108,0.693,0.689,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,27000,180.000,25766,171.773,180.000,0.954,1.000,0.489,0.427,0.466,0.066,0.046,0.000,0.000,0.050,0.524,0.034,0.794,0.703,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,27000,180.000,24515,163.433,180.000,0.908,1.000,0.490,0.429,0.444,0.068,0.092,0.000,0.000,0.100,0.519,0.065,0.750,0.698,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,27000,180.000,20876,139.173,180.000,0.773,1.000,0.492,0.437,0.381,0.074,0.227,0.000,0.000,0.250,0.502,0.162,0.619,0.675,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,27000,180.000,16760,111.733,180.000,0.621,1.000,0.497,0.450,0.308,0.085,0.379,0.000,0.000,0.417,0.479,0.270,0.474,0.643,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,27000,180.000,22926,152.840,180.000,0.849,1.000,0.491,0.431,0.417,0.070,0.151,0.000,0.000,0.167,0.512,0.109,0.696,0.692,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,27000,180.000,22895,152.633,180.000,0.848,1.000,0.490,0.431,0.416,0.070,0.152,0.000,0.000,0.167,0.516,0.109,0.694,0.690,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,27000,180.000,22891,152.607,180.000,0.848,1.000,0.491,0.432,0.416,0.070,0.152,0.000,0.000,0.167,0.513,0.107,0.690,0.688,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,27000,180.000,22908,152.720,180.000,0.848,1.000,0.490,0.433,0.416,0.071,0.152,0.000,0.000,0.167,0.514,0.106,0.685,0.682,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,27000,180.000,13272,88.480,180.000,0.492,1.000,0.502,0.462,0.247,0.098,0.508,0.000,0.000,0.561,0.448,0.380,0.346,0.589,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,27000,180.000,4821,32.140,180.000,0.179,1.000,0.552,0.579,0.099,0.206,0.821,0.000,0.000,0.908,0.157,0.631,0.061,0.269,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,27000,180.000,4846,32.307,180.000,0.179,1.000,0.554,0.578,0.099,0.205,0.821,0.000,0.000,0.914,0.142,0.625,0.063,0.277,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,27000,180.000,4756,31.707,180.000,0.176,1.000,0.552,0.579,0.097,0.208,0.824,0.000,0.000,0.916,0.154,0.630,0.059,0.264,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,27000,180.000,4790,31.933,180.000,0.177,1.000,0.552,0.578,0.098,0.208,0.823,0.000,0.000,0.914,0.149,0.630,0.061,0.266,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,27000,180.000,4830,32.200,180.000,0.179,1.000,0.549,0.576,0.098,0.207,0.821,0.000,0.000,0.909,0.166,0.633,0.060,0.260,0,0
