review_rank,target_review_packet_rank,lineage_adjudication_rank,text_diff_rank,bill_id,public_law_number,enacted_date,target_reference,target_reference_type,normalized_title,normalized_section,pre_edition,post_edition,review_status,source_reviewed_target_section_diff,codified_lineage_relationship,public_law_source_url,pre_olrc_url,post_olrc_url,pre_text_sha256,post_text_sha256,pre_normalized_text_sha256,post_normalized_text_sha256,pre_section_anchor_status,post_section_anchor_status,post_public_law_context_count,public_law_source_summary,pre_olrc_source_summary,post_olrc_source_summary,target_section_diff_summary,public_law_causal_attribution,law_revision_effective_text_reviewed,source_review_notes,evidence_layers,missing_links,claim_boundary
53,78,78,78,117-s-1941,117-219,2022-12-05,31 USC 6101 note,direct_us_code_reference,31,6101,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ219/html/PLAW-117publ219.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title31-section6101,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title31-section6101,09347650640ec3986e8b3a9af9792307d7ffd7459748524cd3ddea63c19def9f,d42327cb1b7c160c5deed05d37120de24764385db16d9b6e035c31d9a4dde6f9,33bc1cfa8f3212cb68c71e56bbc66bc96be8d1035c709e836c24d5c50b6d142f,1c816870de89291a33478cf203780497396ed70725fdadd4b15d834bf2050c1a,section_anchor_found,section_anchor_found,1,GovInfo Public Law 117-219 section 1 provides the MAPS Act short title note tied to 31 U.S.C. 6101.,The 2021 OLRC section 6101 page does not contain the Public Law 117-219 short-title note.,"The 2022 OLRC section 6101 page contains a Short Title of 2022 Amendment note for Public Law 117-219 and describes the Act as enacting 31 U.S.C. 6309, amending 31 U.S.C. 6102 and 44 U.S.C. 3504, and adding notes under 31 U.S.C. 6102.",Reviewed official sources show changed 31 U.S.C. 6101 target-note context between the 2021 and 2022 OLRC editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as complete statutory-lineage causation or effective-text validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
54,79,79,79,117-s-1941,117-219,2022-12-05,31 USC 6102(a)(2),title_code_section_phrase,31,6102,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ219/html/PLAW-117publ219.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title31-section6102,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title31-section6102,a2f4646d6cd8c95b7ccd71aebd343abcc98a4599f87cd1275c50035e02690b94,11734844489ad8df77b789696d637ad16f35949f2064dd06932a6f8bad82a210,0ea466c43f7defa5401dd6dd4f465a683d348905013ac4c66944f1b2795a2b39,6ad48162b38483beb310ae906456eae20c4b76f74334fbd7d3c82d3bab45542d,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-219 section 6(a) amends 31 U.S.C. 6102(a)(2) by redesignating subparagraph (G) as (H) and inserting a new subparagraph (G).,The 2021 OLRC section 6102 page contains the pre-amendment subsection (a)(2) structure without the MAPS Act core-based statistical area use subparagraph.,The 2022 OLRC section 6102 page contains subsection (a)(2)(G) on uses of core-based statistical area delineations and an amendment note crediting Public Law 117-219.,Reviewed official sources show changed target-section text for 31 U.S.C. 6102(a)(2) between the 2021 and 2022 OLRC editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as exclusive causation or implementation validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
55,80,80,80,117-s-1941,117-219,2022-12-05,44 USC 3504(e),title_code_section_phrase,44,3504,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ219/html/PLAW-117publ219.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title44-section3504,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title44-section3504,09a8d8a92276ea8567e939f24ff81483fe4b243e7dcc9d7a478c6f5589408492,ffcbf2ecca3934a0ebdd2ea4cffe15e618c38078b0dbf7f237d54e4832ca19c3,815f614ae6ba7f432e1ae429491c1c7df1bcd44f7e7c9cc37ac409b67f580cc5,9b13c938a4225509a1701b1a110fa2bfaea6701d99445840420bc770a5acfad5,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-219 section 7 amends 44 U.S.C. 3504(e) by revising paragraph endings and adding paragraph (10).,The 2021 OLRC section 3504 page contains the pre-amendment subsection (e) ending without paragraph (10).,The 2022 OLRC section 3504 page contains new subsection (e)(10) on changes to core-based statistical area standards and an amendment note crediting Public Law 117-219.,Reviewed official sources show changed target-section text for 44 U.S.C. 3504(e) between the 2021 and 2022 OLRC editions.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as effective-text, implementation, or model-validation evidence.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
56,59,59,59,117-s-516,117-203,2022-10-17,49 USC 40101 note,direct_us_code_reference,49,40101,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ203/html/PLAW-117publ203.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title49-section40101,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title49-section40101,03e762d46fcf6d95a2ee918c57288826d183e52862a8f547eab52a6627ffe1ed,9d6a8b871794b03a077cf28011e4041c7e308f3fb084642289ab06c11cfe2059,3663b2b0d806653ddd31316acdfe8adc38db219f238623da937a742dfad8be1b,257b522fb0939c910d36a299ab34757ddd871d13f1f8502a935e0ccc63b4055d,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-203 sections 1 and 2 add Advanced Air Mobility notes tied to 49 U.S.C. 40101.,The 2021 OLRC section 40101 page lacks Public Law 117-203 Advanced Air Mobility note context.,The 2022 OLRC section 40101 page contains Public Law 117-203 short-title and Advanced Air Mobility Working Group note context.,Reviewed official sources show changed target-note context for 49 U.S.C. 40101 between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as public-law causation or implementation validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
57,60,60,60,117-s-4458,117-174,2022-08-26,38 USC 101 note,direct_us_code_reference,38,101,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ174/html/PLAW-117publ174.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title38-section101,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title38-section101,1971dc2f0b2d00c0a4abb5b4a86301d7aa7551b6f49f66cfd6c2a7c15dd783f2,2ee9fa2de090a15ceeedc4bb02f9b89d7ef31c2f7c159174a87c5e6c9e8be730,d1a50ec444e2ff7786ac1f76ed83b62c1c6fc0691d805c023289a4daec8ddf60,c461038f546f0c6e1923ece7540de92d84118ac06c8757f016e56776700876d9,section_anchor_found,section_anchor_found,1,GovInfo Public Law 117-174 section 1 provides the Ensuring the Best Schools for Veterans Act of 2022 short title note tied to 38 U.S.C. 101.,The 2021 OLRC section 101 page lacks the Public Law 117-174 short-title note.,The 2022 OLRC section 101 page contains the Public Law 117-174 short-title note.,Reviewed official sources show changed target-note context for 38 U.S.C. 101 between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as education-benefit outcome validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
58,61,61,61,117-s-4458,117-174,2022-08-26,38 USC 3680A note,direct_us_code_reference,38,3680A,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section_with_effective_date_note,https://www.govinfo.gov/content/pkg/PLAW-117publ174/html/PLAW-117publ174.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title38-section3680A,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title38-section3680A,020641491d053378bfcc2c899597a541c58787a64b2e2e78e1908e0205a53d43,679aab65b360eb2842a2fe4e0640afa1c4066f87b95ef6737e88456a701982d6,0e4f4afe3f0ada690f1ee0e098747ce9ef0d176bcc891446a70827e8b6038730,c86671cf690890a266f78bfb7a525c1ad7841bf4a5f1deaa112c68473eed19f6,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-174 section 2 amends 38 U.S.C. 3680A(d) and adds an application note.,The 2021 OLRC section 3680A page has the pre-amendment subsection (d) context.,The 2022 OLRC section 3680A page credits Public Law 117-174 section 2(a) and includes the section 2(b) application note.,Reviewed official sources show changed target-section and note context for 38 U.S.C. 3680A between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-section and note diff for the bounded pilot; not counted as effective-text validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
59,62,62,62,117-s-3580,117-146,2022-06-16,46 USC 40504,direct_us_code_reference,46,40504,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section40504,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section40504,62836334c5c2b38ce99aa993b563c19089dff87e8e99925610f9ba9ddbbd1c2c,5767a2f9ef4ab0cd3ff0a324744a94df35674b6b20fa066d960c50ef0bcc06ca,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,0ad6c3881a98dcaf728a942b50c711c5e7c107f181e084b1db700082d64252ef,section_anchor_not_found,section_anchor_found,3,GovInfo Public Law 117-146 section 4(a) adds 46 U.S.C. 40504 for shipping exchange registration.,The 2021 OLRC target page returns Document not Found for section 40504.,The 2022 OLRC section 40504 page exists and credits Public Law 117-146 section 4(a).,Reviewed official sources show a new post-edition target section where no pre-edition section 40504 page was available.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed added-section diff for the bounded pilot; not counted as shipping-market implementation validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
60,63,63,63,117-s-3580,117-146,2022-06-16,46 USC 41110,direct_us_code_reference,46,41110,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section41110,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section41110,e5f762b7a03048869ba9e7d7a9b23c19aa4ade86d37dd50dcf752718bd1b0cca,b6904a6c144cbe60b01c346e1e9a839f1ae5ada5a22e87d88a1504ce9b17b008,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,e0d26990b901716258ccf02ae17e7c1ab6e4c4382c6414b701d7637e495068ff,section_anchor_not_found,section_anchor_found,2,GovInfo Public Law 117-146 section 9(a) adds 46 U.S.C. 41110 for data collection.,The 2021 OLRC target page returns Document not Found for section 41110.,The 2022 OLRC section 41110 page exists and credits Public Law 117-146 section 9(a).,Reviewed official sources show a new post-edition target section where no pre-edition section 41110 page was available.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed added-section diff for the bounded pilot; not counted as implementation or data-collection outcome validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
61,64,64,64,117-s-3580,117-146,2022-06-16,46 USC 101 note,direct_us_code_reference,46,101,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section101,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section101,f63892ddd716a65c9074ddab2dcfcd0d333c38c62d8e8ff4b65d3db01f6968a3,a9813f83fe3d6ccadb3034fe2cd1cfe6331550a991e7921d5dbe7dc1ff423691,3bf702bad6176902ec77beafc23ae4ce48632299c12a47763d72e7969f860d31,c80dde321b7151070a24fc7465a3387109d816a53393c3e3f643d82b3db67c2e,section_anchor_found,section_anchor_found,1,GovInfo Public Law 117-146 section 1 provides the Ocean Shipping Reform Act of 2022 short title.,The 2021 OLRC section 101 page lacks the Public Law 117-146 short-title note.,The 2022 OLRC section 101 page contains the Public Law 117-146 short-title note.,Reviewed official sources show changed target-note context for 46 U.S.C. 101 between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as ocean-shipping outcome validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
62,65,65,65,117-s-3580,117-146,2022-06-16,46 USC 40101,title_code_section_phrase,46,40101,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section40101,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section40101,11a35419d8ae58a6c0c60f87d3d84355704f267a41d4de3c03ab3baaaa970b27,f46bbc10639e6bbc3fef37ffde7dd28f83c2691d1ccc85b3fff0272dbda75a1a,c6d7618d3c9d8c6f3e3821cabce9316175c08d70cc8a54102b5e1df248f88f2a,46bc2e0a6be77118ed7c06ac0495664770eb8b1aa1c055d6518ec5c07a292387,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-146 section 2 amends 46 U.S.C. 40101 purposes.,The 2021 OLRC section 40101 page has the pre-amendment purposes text.,The 2022 OLRC section 40101 page credits Public Law 117-146 section 2 and includes revised purpose text.,Reviewed official sources show changed target-section text for 46 U.S.C. 40101 between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as maritime policy outcome validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
63,66,66,66,117-s-3580,117-146,2022-06-16,46 USC 40502(c),title_code_section_phrase,46,40502,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section40502,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section40502,9946a5930a74bf1cb693933cf2c5688347b5ca6d85c997c2fad01532a58d53df,d3fc88a8733a41578c396a0deaaafe8e5c567cf8b07884c8998697bba84a11d5,4044b7d3b0fb4dcf248887c303e3602b35aebc24e99f99ef18a90b2f8a3d2889,45ee274adc7bc08fdc07db0902e54bddd929069971d83aa34b34f782ff1634e2,section_anchor_found,section_anchor_found,2,GovInfo Public Law 117-146 section 3 amends 46 U.S.C. 40502(c) by adding paragraph (9).,The 2021 OLRC section 40502(c) page lacks paragraph (9).,The 2022 OLRC section 40502 page credits Public Law 117-146 section 3 and includes subsection (c)(9).,Reviewed official sources show changed target-subsection text for 46 U.S.C. 40502(c) between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-subsection diff for the bounded pilot; not counted as agreement-oversight outcome validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
64,67,67,67,117-s-3580,117-146,2022-06-16,46 USC 40504 note,direct_us_code_reference,46,40504,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section40504,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section40504,62836334c5c2b38ce99aa993b563c19089dff87e8e99925610f9ba9ddbbd1c2c,5767a2f9ef4ab0cd3ff0a324744a94df35674b6b20fa066d960c50ef0bcc06ca,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,0ad6c3881a98dcaf728a942b50c711c5e7c107f181e084b1db700082d64252ef,section_anchor_not_found,section_anchor_found,3,GovInfo Public Law 117-146 section 4(b) adds an applicability note for shipping exchange registration.,The 2021 OLRC target page returns Document not Found for section 40504 and its note context.,The 2022 OLRC section 40504 page includes the section 4(b) applicability note.,Reviewed official sources show new post-edition target-note context tied to added section 40504.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed added-section and note diff for the bounded pilot; not counted as effective applicability validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
65,68,68,68,117-s-3580,117-146,2022-06-16,46 USC 41102,title_code_section_phrase,46,41102,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section41102,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section41102,5b870e7d13f2441ad6717435e95c387dc9a849f25c7cb02668cae7b588efbda5,2271aaec3271435728e1e66f632aecc037136e85622f630dbf8bf6e228ab3146,217d5b7e2be7477c779f0b5b41f41b0310bba3d68c2573c31eb8359137e96e06,2d96438dc00ff0c859fa8cf7ae49fe845509a07283494d4cac159fca56438624,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-146 section 5 adds 46 U.S.C. 41102(d).,The 2021 OLRC section 41102 page lacks subsection (d).,The 2022 OLRC section 41102 page includes new subsection (d) and credits Public Law 117-146 section 5.,Reviewed official sources show changed target-section text for 46 U.S.C. 41102 between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as retaliation enforcement validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
66,69,69,69,117-s-3580,117-146,2022-06-16,46 USC 41102 note,direct_us_code_reference,46,41102,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section41102,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section41102,5b870e7d13f2441ad6717435e95c387dc9a849f25c7cb02668cae7b588efbda5,2271aaec3271435728e1e66f632aecc037136e85622f630dbf8bf6e228ab3146,217d5b7e2be7477c779f0b5b41f41b0310bba3d68c2573c31eb8359137e96e06,2d96438dc00ff0c859fa8cf7ae49fe845509a07283494d4cac159fca56438624,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-146 section 7(b) adds rulemaking note context tied to 46 U.S.C. 41102.,The 2021 OLRC section 41102 page lacks the Public Law 117-146 rulemaking note.,The 2022 OLRC section 41102 page includes the section 7(b) rulemaking note.,Reviewed official sources show changed target-note context for 46 U.S.C. 41102 between annual editions.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as completed rulemaking or implementation validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
67,70,70,70,117-s-3580,117-146,2022-06-16,46 USC 41102(c),title_code_section_phrase,46,41102,2021,2022,reviewed_related_section_context_no_exact_target_diff,0,related_section_context_only_no_exact_target_diff,https://www.govinfo.gov/content/pkg/PLAW-117publ146/html/PLAW-117publ146.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title46-section41102,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title46-section41102,5b870e7d13f2441ad6717435e95c387dc9a849f25c7cb02668cae7b588efbda5,2271aaec3271435728e1e66f632aecc037136e85622f630dbf8bf6e228ab3146,217d5b7e2be7477c779f0b5b41f41b0310bba3d68c2573c31eb8359137e96e06,2d96438dc00ff0c859fa8cf7ae49fe845509a07283494d4cac159fca56438624,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-146 adds subsection (d) and a section 7(b) rulemaking note that references demurrage or detention practices.,The 2021 OLRC section 41102(c) text exists as Practices in Handling Property.,The 2022 OLRC section 41102(c) text remains the same in the reviewed cue window while subsection (d) and note context are added elsewhere.,Reviewed official sources show section-level context but no exact-target evidence for a 46 U.S.C. 41102(c) text diff.,not_reviewed_for_exclusive_public_law_causation,0,Reviewed as related-section context only; not counted as a source-reviewed target-subsection diff because Public Law 117-146 adds subsection (d) and note context rather than changing subsection (c).,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review,source_reviewed_target_section_diff; public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
