caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,vetoes,overriddenVetoes
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-informed-guarded,Default pass + informed guarded committee,45000,300.000,8855,59.033,59.500,0.197,0.198,0.587,0.613,0.115,0.218,0.803,0.573,0.229,0.000,0.210,0.564,0.065,0.248,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge,Default pass + challenge vouchers,45000,300.000,41187,274.580,300.000,0.915,1.000,0.506,0.448,0.463,0.083,0.085,0.000,0.000,0.100,0.479,0.053,0.720,0.644,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,45000,300.000,9566,63.773,64.160,0.213,0.214,0.585,0.637,0.124,0.241,0.787,0.786,0.000,0.000,0.195,0.539,0.068,0.241,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,45000,300.000,2951,19.673,19.687,0.066,0.066,0.639,0.727,0.042,0.358,0.934,0.934,0.000,0.000,0.060,0.811,0.015,0.135,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,45000,300.000,8519,56.793,64.493,0.189,0.215,0.594,0.639,0.112,0.255,0.811,0.785,0.000,0.079,0.127,0.578,0.057,0.225,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,45000,300.000,43857,292.380,300.000,0.975,1.000,0.504,0.445,0.491,0.079,0.025,0.000,0.000,0.030,0.486,0.015,0.778,0.654,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,45000,300.000,42740,284.933,300.000,0.950,1.000,0.505,0.446,0.479,0.081,0.050,0.000,0.000,0.060,0.484,0.031,0.754,0.651,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,45000,300.000,39316,262.107,300.000,0.874,1.000,0.507,0.451,0.443,0.085,0.126,0.000,0.000,0.150,0.469,0.077,0.680,0.638,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,45000,300.000,35585,237.233,300.000,0.791,1.000,0.511,0.458,0.404,0.091,0.209,0.000,0.000,0.249,0.452,0.133,0.599,0.621,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,45000,300.000,41288,275.253,300.000,0.918,1.000,0.506,0.448,0.464,0.082,0.082,0.000,0.000,0.100,0.477,0.052,0.725,0.647,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,45000,300.000,41239,274.927,300.000,0.916,1.000,0.506,0.448,0.464,0.082,0.084,0.000,0.000,0.100,0.475,0.053,0.723,0.647,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,45000,300.000,41153,274.353,300.000,0.915,1.000,0.506,0.448,0.463,0.083,0.085,0.000,0.000,0.100,0.478,0.054,0.718,0.643,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,45000,300.000,41138,274.253,300.000,0.914,1.000,0.506,0.449,0.463,0.083,0.086,0.000,0.000,0.100,0.478,0.052,0.715,0.641,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,45000,300.000,32316,215.440,300.000,0.718,1.000,0.514,0.464,0.369,0.097,0.282,0.000,0.000,0.337,0.435,0.183,0.527,0.601,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,45000,300.000,19679,131.193,300.000,0.437,1.000,0.540,0.512,0.236,0.141,0.563,0.000,0.000,0.673,0.298,0.364,0.257,0.475,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,45000,300.000,12336,82.240,300.000,0.274,1.000,0.580,0.581,0.159,0.204,0.726,0.000,0.000,0.877,0.090,0.472,0.107,0.311,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,45000,300.000,12034,80.227,300.000,0.267,1.000,0.584,0.584,0.156,0.208,0.733,0.000,0.000,0.893,0.079,0.476,0.104,0.308,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,45000,300.000,12232,81.547,300.000,0.272,1.000,0.581,0.582,0.158,0.205,0.728,0.000,0.000,0.885,0.085,0.472,0.106,0.309,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,45000,300.000,12406,82.707,300.000,0.276,1.000,0.580,0.580,0.160,0.204,0.724,0.000,0.000,0.876,0.092,0.471,0.107,0.310,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,simple-majority,Unicameral simple majority,27000,180.000,5923,39.487,180.000,0.219,1.000,0.590,0.564,0.129,0.208,0.781,0.000,0.000,0.000,0.000,0.550,0.092,0.338,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,supermajority-60,Unicameral 60 percent passage,27000,180.000,1634,10.893,180.000,0.061,1.000,0.665,0.630,0.040,0.347,0.939,0.000,0.000,0.000,0.000,0.835,0.013,0.148,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass,Default pass unless 2/3 block,27000,180.000,22703,151.353,180.000,0.841,1.000,0.526,0.454,0.442,0.088,0.159,0.000,0.000,0.000,0.472,0.042,0.707,0.703,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,4808,32.053,32.287,0.178,0.179,0.587,0.581,0.104,0.212,0.822,0.583,0.238,0.000,0.225,0.585,0.060,0.250,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23087,153.913,180.000,0.855,1.000,0.501,0.442,0.429,0.084,0.145,0.000,0.000,0.166,0.486,0.101,0.665,0.638,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,3621,24.140,24.493,0.134,0.136,0.565,0.662,0.076,0.276,0.866,0.864,0.000,0.000,0.278,0.679,0.035,0.182,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,27000,180.000,559,3.727,3.727,0.021,0.021,0.607,0.773,0.013,0.408,0.979,0.979,0.000,0.000,0.145,0.935,0.003,0.085,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,27000,180.000,2992,19.947,24.820,0.111,0.138,0.586,0.665,0.065,0.305,0.889,0.862,0.000,0.077,0.141,0.721,0.024,0.155,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,27000,180.000,25828,172.187,180.000,0.957,1.000,0.500,0.436,0.478,0.078,0.043,0.000,0.000,0.050,0.498,0.029,0.763,0.654,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,27000,180.000,24663,164.420,180.000,0.913,1.000,0.501,0.439,0.457,0.080,0.087,0.000,0.000,0.100,0.490,0.057,0.724,0.650,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,27000,180.000,21211,141.407,180.000,0.786,1.000,0.504,0.447,0.396,0.088,0.214,0.000,0.000,0.249,0.471,0.152,0.598,0.624,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,27000,180.000,17321,115.473,180.000,0.642,1.000,0.510,0.462,0.327,0.102,0.358,0.000,0.000,0.416,0.439,0.248,0.459,0.586,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,27000,180.000,23200,154.667,180.000,0.859,1.000,0.502,0.441,0.431,0.083,0.141,0.000,0.000,0.166,0.481,0.098,0.674,0.643,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,27000,180.000,23177,154.513,180.000,0.858,1.000,0.502,0.442,0.431,0.083,0.142,0.000,0.000,0.166,0.482,0.098,0.671,0.641,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,27000,180.000,23120,154.133,180.000,0.856,1.000,0.503,0.443,0.430,0.084,0.144,0.000,0.000,0.166,0.483,0.098,0.664,0.636,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,27000,180.000,23073,153.820,180.000,0.855,1.000,0.502,0.444,0.429,0.084,0.145,0.000,0.000,0.166,0.484,0.097,0.659,0.633,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,27000,180.000,14105,94.033,180.000,0.522,1.000,0.518,0.476,0.271,0.118,0.478,0.000,0.000,0.561,0.391,0.338,0.340,0.527,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,27000,180.000,6819,45.460,180.000,0.253,1.000,0.566,0.559,0.143,0.209,0.747,0.000,0.000,0.882,0.137,0.536,0.094,0.293,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,27000,180.000,6687,44.580,180.000,0.248,1.000,0.567,0.561,0.140,0.209,0.752,0.000,0.000,0.889,0.129,0.534,0.092,0.293,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,27000,180.000,6763,45.087,180.000,0.250,1.000,0.568,0.559,0.142,0.207,0.750,0.000,0.000,0.892,0.130,0.534,0.093,0.295,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,27000,180.000,6842,45.613,180.000,0.253,1.000,0.565,0.556,0.143,0.208,0.747,0.000,0.000,0.883,0.142,0.537,0.094,0.293,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,27000,180.000,6832,45.547,180.000,0.253,1.000,0.564,0.557,0.143,0.208,0.747,0.000,0.000,0.878,0.146,0.537,0.092,0.288,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,simple-majority,Unicameral simple majority,27000,180.000,4022,26.813,180.000,0.149,1.000,0.575,0.599,0.086,0.215,0.851,0.000,0.000,0.000,0.000,0.645,0.056,0.295,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,supermajority-60,Unicameral 60 percent passage,27000,180.000,813,5.420,180.000,0.030,1.000,0.646,0.687,0.019,0.356,0.970,0.000,0.000,0.000,0.000,0.901,0.005,0.119,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass,Default pass unless 2/3 block,27000,180.000,22400,149.333,180.000,0.830,1.000,0.517,0.448,0.429,0.075,0.170,0.000,0.000,0.000,0.490,0.042,0.744,0.771,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,3670,24.467,24.793,0.136,0.138,0.556,0.606,0.076,0.202,0.864,0.614,0.248,0.000,0.287,0.674,0.045,0.245,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,22925,152.833,180.000,0.849,1.000,0.491,0.432,0.417,0.070,0.151,0.000,0.000,0.167,0.514,0.108,0.693,0.689,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,2553,17.020,17.153,0.095,0.095,0.561,0.686,0.053,0.266,0.905,0.905,0.000,0.000,0.241,0.734,0.025,0.190,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,27000,180.000,247,1.647,1.647,0.009,0.009,0.609,0.808,0.006,0.412,0.991,0.991,0.000,0.000,0.077,0.969,0.001,0.075,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,27000,180.000,2067,13.780,17.293,0.077,0.096,0.581,0.691,0.044,0.295,0.923,0.904,0.000,0.058,0.084,0.777,0.017,0.163,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,27000,180.000,25788,171.920,180.000,0.955,1.000,0.488,0.427,0.467,0.066,0.045,0.000,0.000,0.050,0.522,0.032,0.794,0.702,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,27000,180.000,24535,163.567,180.000,0.909,1.000,0.489,0.429,0.445,0.068,0.091,0.000,0.000,0.100,0.518,0.065,0.750,0.697,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,27000,180.000,20853,139.020,180.000,0.772,1.000,0.492,0.437,0.380,0.074,0.228,0.000,0.000,0.250,0.508,0.163,0.618,0.674,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,27000,180.000,16767,111.780,180.000,0.621,1.000,0.497,0.450,0.309,0.085,0.379,0.000,0.000,0.417,0.478,0.272,0.474,0.643,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,27000,180.000,22940,152.933,180.000,0.850,1.000,0.490,0.431,0.417,0.070,0.150,0.000,0.000,0.167,0.511,0.109,0.697,0.692,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,27000,180.000,22928,152.853,180.000,0.849,1.000,0.491,0.431,0.417,0.070,0.151,0.000,0.000,0.167,0.512,0.107,0.695,0.691,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,27000,180.000,22898,152.653,180.000,0.848,1.000,0.490,0.433,0.416,0.071,0.152,0.000,0.000,0.167,0.515,0.107,0.690,0.687,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,27000,180.000,22894,152.627,180.000,0.848,1.000,0.490,0.433,0.416,0.071,0.152,0.000,0.000,0.167,0.516,0.105,0.685,0.682,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,27000,180.000,13247,88.313,180.000,0.491,1.000,0.501,0.463,0.246,0.098,0.509,0.000,0.000,0.561,0.449,0.375,0.344,0.586,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,27000,180.000,4844,32.293,180.000,0.179,1.000,0.552,0.578,0.099,0.206,0.821,0.000,0.000,0.909,0.157,0.627,0.061,0.266,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,27000,180.000,4729,31.527,180.000,0.175,1.000,0.553,0.580,0.097,0.208,0.825,0.000,0.000,0.916,0.149,0.634,0.059,0.263,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,27000,180.000,4709,31.393,180.000,0.174,1.000,0.553,0.576,0.096,0.209,0.826,0.000,0.000,0.917,0.150,0.636,0.058,0.260,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,27000,180.000,4847,32.313,180.000,0.180,1.000,0.553,0.578,0.099,0.207,0.820,0.000,0.000,0.914,0.144,0.626,0.062,0.273,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,27000,180.000,4867,32.447,180.000,0.180,1.000,0.550,0.573,0.099,0.207,0.820,0.000,0.000,0.909,0.152,0.631,0.062,0.269,0,0
